SM_6652_19,SM_6651_19,SM_6650_19,SM_6649_19,SM_6648_19,SM_6647_19,SM_6646_19,SM_6645_19,SM_6644_19,SM_6643_19,SM_6642_19,SM_6641_19,SM_6624_19,SM_6623_19,SM_6622_19,SM_6621_19,SM_6620_19,SM_6619_19,SM_6618_19,SM_6617_19,SM_6616_19,SM_6615_19,SM_6614_19,SM_6613_19,SM_6612_19,SM_6611_19,SM_6610_19,SM_6609_19,SM_6608_19,SM_6607_19,SM_6606_19,SM_6605_19,SM_6604_19,SM_6581_19,SM_6580_19,SM_6579_19,SM_6578_19,SM_6577_19,SM_6576_19,SM_6575_19,SM_6574_19,SM_6573_19,SM_6572_19,SM_6571_19,SM_6570_19,SM_6569_19,SM_6568_19,SM_6567_19,SM_6566_19,SM_6709_19,SM_6708_19,SM_6707_19,SM_6706_19,SM_6705_19,SM_6704_19,SM_6703_19,SM_6702_19,SM_6701_19,SM_6700_19,SM_6699_19,SM_6698_19,SM_6697_19,SM_6696_19,SM_6695_19,SM_6716_19,SM_6717_19,SM_6718_19,SM_6719_19,SM_6720_19,SM_6721_19,SM_6722_19,SM_6723_19,SM_6724_19,SM_6725_19,SM_6726_19,SM_6727_19,SM_6728_19,SM_6729_19,SM_6730_19,SM_6731_19,SM_6691_19,SM_6690_19,SM_6689_19,SM_6688_19,SM_6687_19,SM_6686_19,SM_6685_19,SM_6684_19,SM_6683_19,SM_6682_19,SM_6681_19,SM_6680_19,SM_6679_19,SM_6678_19,SM_6677_19,SM_6676_19,SM_6675_19,SM_6674_19,SM_6673_19,SM_6672_19,SM_6671_19,SM_6664_19,SM_6663_19,SM_6662_19,SM_6661_19,SM_6660_19,SM_6659_19,SM_6658_19,SM_6657_19,SM_6656_19,SM_6655_19,SM_6654_19,SM_6653_19
8993.195,8581.158,8786.518,10255.088,13932.199,20998.336,32769.605,50568.66,75388.86,107449.89,144760.28,181109.4,193182.56,160773.58,102712.65,48608.6,10758.815,-10427.214,-21361.654,-29491.146,-40917.777,-55481.57,-67438.84,-74214.5,-75921.734,-72168.5,-62209.938,-45504.887,-21800.777,9561.567,48537.86,91520.33,111979.11,85544.41,39692.77,1396.318,-33578.098,-64983.535,-86434.38,-96648.03,-98616.89,-92255.82,-74104.125,-40213.96,12313.965,74368.09,125547.24,155985.0,163339.92,142969.4,108202.86,76292.64,49559.176,28986.676,14668.206,6391.9062,4134.166,7916.0903,17699.559,33492.273,55487.61,83470.48,116174.625,150484.8,170925.3,164466.11,133542.08,80466.52,16223.586,-37948.29,-73366.26,-93227.46,-100355.9,-97960.91,-87677.85,-66582.81,-35631.89,-2116.5679,33615.09,76536.01,100467.836,80037.64,40349.496,6275.164,-20365.0,-40641.723,-55743.8,-66405.44,-72811.055,-74332.04,-70127.58,-59417.6,-44685.676,-32269.557,-23038.635,-11220.794,10715.92,49527.684,104651.39,158591.8,191661.67,186205.86,152193.78,116245.164,84624.38,59566.047,41034.29,28221.613,19952.174,14974.432,12175.844,10629.284,9681.083
4719.966,4852.947,6448.1934,10176.613,16980.41,27958.8,44239.22,66814.1,96192.47,131915.28,171089.39,206298.4,213091.84,173188.45,108274.85,48825.348,7339.8325,-16298.3955,-28958.85,-38507.727,-51489.05,-67656.35,-80873.91,-88197.34,-89440.78,-84092.484,-71619.89,-51781.91,-25004.805,7933.3823,45606.785,84064.44,104927.5,79956.65,30080.682,-12713.023,-52307.105,-87674.836,-112231.82,-124680.96,-127590.41,-119544.7,-96789.484,-56488.09,3336.9854,73319.69,133153.2,172708.66,189092.14,168203.05,122436.78,78330.414,40094.29,9931.768,-11368.044,-23693.06,-27004.418,-21345.271,-6938.907,15955.959,47079.027,85567.586,129249.65,173789.8,196143.66,181510.11,139701.08,76104.76,2652.093,-59383.02,-100879.27,-124180.81,-131694.6,-127110.336,-113354.875,-88514.086,-53651.38,-16311.117,22770.316,68454.695,90873.836,71367.484,37001.09,4408.2847,-23756.014,-47124.957,-65735.07,-79417.484,-87707.03,-89958.414,-85623.125,-73988.15,-57606.555,-43076.75,-31472.332,-16719.164,8822.595,51852.65,112821.03,174276.84,214908.66,214850.88,182352.97,144567.03,109163.54,79320.21,55697.387,37997.64,25385.836,16804.658,11226.787,7743.6816,5690.0273
7845.2324,7578.3975,8193.888,10372.51,15094.428,23552.035,37033.812,56773.137,83599.25,117458.27,155933.06,192109.78,202074.81,166677.39,106301.38,50696.977,11788.104,-10157.166,-21622.71,-30257.113,-42279.863,-57447.76,-69860.17,-76822.45,-78390.48,-74204.24,-63717.47,-46694.4,-23308.547,6448.962,42048.766,80124.17,100886.43,77906.46,32587.174,-5780.474,-41134.53,-72771.03,-94391.53,-104838.39,-106925.195,-100096.97,-80770.484,-45403.42,8550.474,72385.11,126677.48,161888.0,175815.8,155741.64,113584.59,74114.82,40708.117,14873.154,-3143.9285,-13555.383,-16429.668,-11788.607,291.86185,19811.064,46894.293,81157.25,120962.9,162594.61,184294.61,172146.66,135238.45,77795.016,10734.351,-45440.3,-82224.57,-102603.336,-109416.86,-106320.234,-95486.555,-74117.734,-43116.402,-9686.146,25860.965,68419.55,89533.57,69599.4,35062.46,4006.5159,-21496.152,-41799.09,-57504.04,-68880.9,-75770.234,-77469.55,-73192.6,-62108.92,-46674.887,-33378.07,-23275.34,-10657.261,12015.601,51627.953,108144.2,164387.11,200286.75,197020.52,163511.8,126670.93,93468.13,66543.24,46129.227,31595.305,21865.502,15725.931,12060.92,9921.915,8632.852
9069.222,8820.611,9681.982,12376.868,17909.195,27440.457,42157.574,63118.92,90911.57,125161.66,163053.22,197176.02,203909.56,165899.86,104747.42,49638.004,11200.425,-10876.852,-22644.75,-31857.018,-45098.598,-61844.29,-75778.66,-83884.97,-85949.734,-81473.56,-69948.81,-51159.332,-25607.762,5688.642,41011.867,76371.46,93950.46,69485.92,24047.287,-14318.446,-49841.082,-81515.37,-103465.836,-115223.75,-119283.14,-112725.12,-91060.86,-52117.92,5514.97,72574.55,129534.4,166675.42,179892.5,157745.97,113233.89,69649.81,31277.09,554.8599,-21383.65,-34058.496,-37163.96,-30769.1,-15422.325,8241.319,39636.336,77701.77,120260.32,163138.92,186121.48,174511.5,135613.27,75216.64,5073.965,-54391.61,-94168.195,-116172.65,-122532.97,-116915.95,-103302.445,-80930.76,-50207.07,-17610.334,16277.969,56632.227,78172.305,62034.664,30723.516,561.6478,-25844.682,-47947.88,-65524.953,-78063.1,-84983.11,-85864.96,-80410.79,-67992.234,-51125.535,-36455.797,-25259.996,-11393.791,12745.238,52816.645,108752.4,165050.62,202671.33,202348.14,171170.84,135070.4,101580.67,73783.07,52239.9,36544.676,25751.771,18713.965,14338.48,11673.139,10032.341
8861.079,8538.458,9127.477,11330.046,16126.114,24656.87,38102.49,57542.668,83632.86,116129.266,152437.3,185556.64,192553.95,156409.72,98039.305,45705.223,9603.061,-10744.735,-21433.604,-30075.193,-43045.746,-59709.586,-73698.734,-81980.914,-84378.586,-80492.48,-69831.75,-51962.4,-27077.54,4115.03,40129.23,77103.46,94226.67,69535.68,26692.95,-9005.535,-42065.28,-71789.086,-92480.89,-103936.97,-108582.31,-102763.17,-82076.21,-45028.977,9764.223,73355.87,126822.84,160390.19,169223.73,145876.73,104373.06,64141.94,28824.506,642.59845,-19442.11,-30987.283,-33627.938,-27431.133,-13003.259,8954.349,37860.32,72766.29,111741.78,151159.77,173966.25,166141.98,131989.23,76399.99,10748.938,-45170.285,-82615.586,-103550.87,-109975.625,-104733.85,-91723.016,-70876.2,-42306.285,-12034.305,19380.312,57310.7,79092.016,63154.992,30084.354,-752.94135,-27024.77,-48513.996,-65295.383,-77042.13,-83282.56,-83658.49,-77916.336,-65456.62,-48810.363,-34631.605,-24227.08,-11479.906,11218.464,49581.766,103687.47,158333.08,194792.05,193968.17,162984.12,127577.69,95035.62,68306.555,47851.918,33186.83,23312.666,17050.08,13290.282,11074.968,9715.719
5725.725,5350.636,5649.2944,7282.4155,11222.648,18692.791,31066.05,49728.156,75732.516,109339.016,148527.86,186878.14,199930.67,166670.7,106864.47,51219.348,12326.169,-9548.289,-20800.521,-28809.088,-39815.832,-53792.258,-65077.574,-71165.164,-72238.77,-68054.78,-58057.043,-41782.188,-18952.938,11125.299,48487.477,89552.39,111028.46,86106.38,39098.586,-239.8944,-35835.66,-67282.516,-88245.445,-97692.98,-99206.43,-93127.375,-76011.445,-43229.957,9127.071,72119.46,124979.13,157813.03,168991.77,150233.17,114369.625,82228.92,55801.785,35657.746,21724.309,13676.223,11385.648,14853.03,24116.404,39337.03,60859.08,88717.086,122042.07,158027.52,178431.28,169177.55,135224.05,79577.664,13450.345,-41437.54,-76367.08,-95060.26,-101500.78,-99500.04,-89899.914,-68916.36,-37626.746,-3391.9097,33755.805,78440.76,101332.414,79858.13,41651.617,8614.49,-17263.373,-36993.004,-51728.273,-62255.28,-68828.42,-70812.61,-67276.16,-57307.574,-43306.4,-31481.805,-22530.781,-10521.719,12109.005,52016.387,108693.2,164414.3,198466.25,192176.8,156209.89,118391.32,85225.01,58972.695,39558.21,26112.17,17399.383,12117.454,9115.653,7442.218,6427.62
6234.909,5733.7446,5909.0234,7474.81,11428.763,18929.652,31187.69,49346.11,74179.63,105595.56,141148.02,173993.77,180856.38,145286.95,89218.74,40239.082,7309.8555,-10472.046,-19099.791,-26156.68,-37871.406,-53595.145,-67117.86,-75448.34,-78388.42,-75540.35,-66309.87,-50077.664,-26823.768,2965.7236,37919.805,74232.21,89847.125,65180.52,25263.936,-7275.568,-37299.668,-64437.492,-83510.28,-94621.53,-99952.54,-95032.04,-75339.54,-39754.918,12951.6,73939.61,124525.16,154487.39,158961.12,134923.78,96731.66,59764.06,27170.547,1079.4332,-17563.885,-28240.771,-30477.334,-24370.979,-10656.75,9816.488,36447.887,68351.5,103757.1,139636.08,162455.42,158621.52,128744.59,76862.484,14498.462,-38773.984,-74363.84,-94208.016,-100270.78,-94934.63,-82284.89,-62997.273,-36908.293,-9500.627,18824.027,53544.36,75127.16,60743.75,28254.51,-1498.5348,-26424.342,-46544.95,-62069.355,-72694.08,-78051.59,-77924.02,-72093.59,-59921.305,-43891.664,-30693.535,-21777.87,-10888.393,9818.26,45743.223,96935.74,149404.22,185109.03,184150.19,153191.25,118102.57,86175.24,60291.465,40817.87,27168.738,18265.684,12864.856,9807.494,8100.4404,7031.0938
-3225.9875,-3228.0867,-2000.3336,1143.2344,7188.145,17315.465,32786.754,54785.95,84082.555,120509.7,161427.92,199544.05,208700.73,169389.52,104973.7,46958.715,7466.0854,-14009.234,-24641.688,-32274.543,-43226.855,-57452.92,-69224.05,-75851.69,-77335.87,-73216.484,-62853.29,-45993.87,-22805.06,6804.5044,42428.395,80725.766,102191.336,79404.16,33342.14,-5659.567,-41441.758,-73332.266,-95070.4,-105451.4,-107365.91,-100744.21,-81924.48,-46803.043,7501.99,72170.83,127305.875,163264.58,178266.36,158724.56,116552.414,77572.75,44887.62,19782.447,2369.9976,-7674.7188,-10491.725,-6108.1865,5462.3813,24335.826,50772.754,84515.63,124096.95,165971.38,187611.58,174834.1,137185.88,78711.33,10528.235,-46338.66,-83265.98,-103479.04,-110158.99,-107282.875,-96713.11,-75157.88,-43678.05,-9597.545,26917.332,70636.26,91732.69,70867.92,35816.49,4558.521,-20858.297,-40928.395,-56384.53,-67663.03,-74769.38,-76954.36,-73167.79,-62476.617,-47513.906,-34852.734,-25449.242,-13332.115,9318.989,49873.965,109316.47,170336.02,210091.05,207259.34,171692.19,132112.44,96050.61,66364.375,43396.11,26582.379,14908.597,7194.1865,2334.8188,-617.57623,-2351.7603
8625.698,8427.622,9216.707,11664.066,16721.31,25519.041,39249.668,59021.562,85521.484,118536.805,155518.34,189576.16,197436.22,160986.28,100804.625,46175.44,8452.673,-12653.898,-23740.977,-32504.592,-45268.88,-61587.26,-75240.586,-83303.41,-85641.08,-81736.37,-70936.49,-52734.453,-27208.88,5235.1216,43441.58,83602.24,102500.805,76952.01,32438.8,-4827.417,-39407.64,-70781.94,-92869.0,-104982.375,-109409.97,-102918.16,-81586.875,-43920.836,11605.202,75901.3,129582.62,162350.05,169557.58,145998.75,106074.37,67597.055,33915.47,7083.4595,-12039.247,-23088.434,-25735.664,-19976.426,-6265.7153,14752.6875,42550.246,76237.65,113871.36,151925.86,174458.92,167741.0,134703.44,79426.38,13407.824,-43062.168,-81150.47,-103006.984,-110627.34,-106208.08,-92894.22,-70692.81,-40284.703,-8135.6685,25164.227,64964.01,87599.914,69832.836,33718.39,913.1898,-26408.643,-48372.402,-65389.48,-77451.375,-84169.164,-85043.44,-79680.12,-67377.414,-50674.035,-36312.99,-25604.377,-12712.529,9905.742,48829.254,104311.6,159945.72,196256.14,194831.66,163606.8,128286.695,95889.75,69230.805,48723.688,33891.113,23776.834,17253.969,13262.576,10883.04,9451.47
1101.0865,1261.1443,2805.6375,6390.6646,12942.333,23544.88,39325.406,61306.473,90082.7,125331.2,164358.86,200135.77,207991.19,168702.58,104169.41,45523.83,5211.9473,-17103.344,-28707.713,-37564.492,-50054.07,-65971.85,-79275.914,-87059.22,-89127.4,-84894.625,-73631.09,-54722.035,-28101.666,6031.825,46712.22,90175.14,111413.89,85293.98,38360.594,-1458.1418,-38445.348,-72144.234,-96060.35,-108943.555,-112950.88,-105691.04,-83685.98,-45022.855,11963.842,77888.59,132775.94,166142.8,173754.42,150382.19,110609.96,72642.38,39694.137,13703.387,-4677.5522,-15305.785,-17984.674,-12685.552,311.34686,20602.674,47852.168,81237.16,118801.79,156920.75,179226.58,172001.67,138318.52,81820.36,14111.288,-43866.03,-83082.56,-105873.766,-114330.484,-110586.46,-97122.19,-73274.83,-40211.934,-5149.111,31150.238,73822.61,97150.75,76854.195,37430.516,2212.8513,-26702.05,-49668.05,-67336.32,-79962.64,-87351.69,-88939.46,-84091.99,-72077.945,-55594.72,-41347.83,-30469.072,-16984.531,6916.788,48429.574,108306.76,169114.58,208727.89,207421.6,174470.22,136896.05,102024.1,72836.055,49867.684,32747.18,20616.3,12417.878,7135.469,3874.4573,1977.3615
14591.466,14228.929,14923.421,17389.998,22597.186,31645.035,45639.66,65562.59,91943.766,124406.11,160232.53,192289.81,198546.61,162507.84,104136.38,50993.58,13134.011,-9419.239,-22146.549,-32593.445,-47193.22,-65180.984,-80076.484,-88735.82,-90862.164,-86026.91,-73838.13,-54141.133,-27476.027,4943.676,40925.695,76250.016,92712.3,67570.81,22696.205,-15204.53,-50476.0,-81792.67,-103458.6,-115477.12,-120221.85,-114033.82,-92149.67,-52973.715,4428.1167,70752.69,127054.625,164246.6,178056.67,156381.08,111648.5,67153.414,27667.59,-4093.2566,-26840.16,-39991.047,-43167.5,-36455.2,-20499.617,3965.992,36294.53,75260.87,118403.22,161336.45,183705.0,171547.31,132760.86,72964.31,3626.659,-55383.883,-95082.414,-116997.26,-123001.945,-116835.24,-103018.04,-81077.87,-50924.926,-18744.42,14563.088,54180.363,76381.555,61349.68,29885.86,-1089.2749,-28707.748,-52037.55,-70569.63,-83516.3,-90216.06,-90404.55,-84002.19,-70669.61,-53059.58,-37703.79,-25844.861,-11292.733,13467.406,53507.03,108230.06,162510.36,198829.58,199087.06,169581.89,135130.27,103041.086,76377.16,55734.633,40749.895,30501.18,23858.156,19741.646,17212.39,15604.508
-2361.0706,-2427.042,-1330.2415,1630.2616,7455.9404,17336.572,32536.418,54237.766,83202.26,119222.305,159570.39,196815.19,204897.9,165023.25,101244.41,44778.82,6871.3027,-13380.366,-23121.986,-30281.28,-41235.6,-55826.473,-68197.58,-75568.93,-77847.83,-74513.18,-64878.254,-48546.793,-25664.146,3679.2854,38957.207,76841.51,97181.55,74787.12,31265.08,-5691.1484,-40106.004,-71298.29,-93015.34,-103948.85,-106583.47,-99673.48,-79649.88,-43566.867,10890.017,74874.74,128792.12,162721.0,173728.42,152106.7,110680.56,71549.26,38081.9,11971.386,-6373.7104,-16992.41,-19818.023,-14854.808,-2281.197,17698.906,44993.67,79053.17,118115.97,158513.89,181104.5,171719.62,136567.86,79968.52,13142.7705,-43269.375,-80603.44,-101625.15,-108890.875,-105529.46,-93974.125,-72327.13,-41696.188,-9327.251,24380.678,64410.984,84602.65,65341.258,31293.512,959.6549,-23753.525,-43352.887,-58520.44,-69519.66,-76133.81,-77690.3,-73334.32,-62159.07,-46800.0,-33886.71,-24536.562,-12699.78,9404.379,48511.54,105700.91,165036.66,204580.62,202772.25,168495.16,129845.766,94471.22,65319.664,42792.496,26355.984,15008.724,7572.8965,2938.6262,147.6999,-1498.1599
2546.209,2577.8953,4085.8594,7774.849,14609.822,25674.04,42038.6,64615.133,93846.65,129219.93,167793.6,202160.14,207892.66,167334.16,103207.15,45730.02,6086.6685,-16326.946,-28131.408,-37272.78,-50425.934,-67209.625,-81337.53,-89712.7,-91987.86,-87498.31,-75584.13,-55858.977,-28605.52,5288.061,43958.48,83130.47,101778.67,76090.805,29949.795,-9256.302,-45932.523,-79079.96,-102567.516,-115880.88,-121206.234,-114661.016,-91774.05,-51266.605,7859.7104,75900.22,132951.3,168698.83,177952.88,153848.7,111266.83,69616.91,32645.371,2894.8037,-18398.188,-30658.57,-33468.47,-26879.938,-11534.861,11786.455,42340.84,78918.55,119323.95,159816.12,183292.02,174966.19,138469.95,78959.81,8595.386,-51785.992,-92795.82,-116084.625,-123431.43,-117591.71,-102636.14,-78877.875,-46763.684,-12833.445,21890.908,62508.78,84936.59,67697.52,32772.918,-256.08807,-28792.723,-52396.81,-71003.555,-84242.836,-91635.59,-92778.266,-87284.836,-74505.03,-57132.78,-41990.18,-30381.072,-15915.892,9378.56,51399.824,110160.76,169740.88,209705.78,210063.34,178519.66,141446.81,106532.46,77002.97,53568.22,35969.555,23405.21,14837.749,9247.88,5727.1323,3607.0266
2604.8853,2317.723,2823.6543,4770.6406,9100.831,16968.527,29645.53,48396.25,74156.164,107043.95,144898.03,181302.45,191921.39,156996.3,97433.77,43378.445,6630.5464,-13038.221,-22624.852,-29829.084,-40740.152,-55169.84,-67294.96,-74440.04,-76637.414,-73407.016,-63937.293,-47577.09,-24005.508,7372.276,46444.37,89767.53,108720.28,81122.89,36978.41,958.3309,-31661.592,-61092.746,-81596.305,-91940.34,-94546.09,-88605.664,-70803.195,-37887.566,12865.163,72619.23,121602.266,150103.72,155609.42,135076.39,101543.23,70309.05,43813.6,23268.611,8886.534,563.40967,-1636.8146,2318.3472,12334.763,28296.508,50224.44,77721.39,109362.74,142029.31,161874.6,156917.86,128492.83,78266.766,16865.918,-35082.336,-69161.5,-88483.83,-95745.67,-93456.16,-83235.88,-62959.824,-33632.19,-2207.993,31336.828,72538.06,97475.08,78230.375,37942.586,3741.8582,-22801.297,-42860.047,-57711.008,-68097.87,-74170.64,-75351.59,-70820.75,-59716.312,-44608.215,-32120.314,-23377.164,-12717.073,7657.0327,45179.668,100248.3,155847.3,191100.64,186945.67,153201.19,116846.26,84444.22,58399.35,38799.395,24931.002,15704.112,9923.742,6505.6357,4532.866,3346.8955
2648.8813,2508.8533,3542.957,6454.5825,12222.693,21973.156,36857.496,57910.7,85736.766,120004.95,157977.06,192477.86,199206.31,160465.23,98851.91,44085.555,6737.91,-13937.829,-24485.453,-32723.498,-45186.703,-61465.824,-75295.78,-83641.586,-86271.34,-82603.93,-71961.11,-53852.7,-28426.521,3716.7422,41177.06,80129.71,97895.06,72474.125,29260.273,-6552.754,-39683.516,-69703.1,-90829.96,-102672.695,-107582.88,-101839.06,-81152.42,-44163.387,10544.412,74007.734,127207.836,159951.94,167340.27,143741.11,103496.23,64621.594,30524.914,3331.0986,-16059.329,-27216.746,-29764.82,-23740.604,-9723.056,11574.617,39571.9,73348.72,111039.09,149200.06,171841.34,165131.17,132151.7,77319.125,12108.157,-43547.47,-80916.88,-102047.46,-108932.07,-103974.26,-90788.9,-69538.59,-40505.97,-9773.44,22199.764,60932.867,83587.22,66775.53,31518.707,-795.3005,-27941.809,-49896.87,-66952.31,-78982.01,-85590.08,-86327.38,-80726.21,-68089.34,-51139.676,-36746.305,-26287.004,-13484.243,9593.792,48836.86,104348.47,160834.75,198649.2,197989.89,166453.75,130210.96,96640.45,68734.88,47015.76,31073.36,20000.959,12694.585,8097.896,5285.989,3584.413
16670.852,16377.56,16917.854,18940.967,23368.717,31307.846,43933.484,62349.69,87249.734,118485.805,153692.89,186370.97,194854.19,160951.11,102733.69,48495.016,10157.897,-11911.861,-24170.252,-34172.098,-47979.117,-65015.207,-79018.83,-87084.21,-89090.95,-84547.11,-72825.4,-53403.246,-26332.615,7934.844,48050.805,89934.47,109090.46,81767.57,35005.863,-4060.5251,-40116.44,-72661.24,-95614.52,-108362.56,-113142.3,-106528.86,-84536.54,-45791.69,11026.231,76542.766,131100.8,164100.55,170802.95,147037.89,107505.63,69270.43,35608.77,8674.094,-10551.431,-21648.646,-24268.688,-18401.01,-4531.9517,16649.027,44539.688,78139.17,115446.984,153023.78,175461.38,168984.88,135791.7,79832.05,12828.291,-44679.36,-83645.19,-106069.37,-113847.96,-109183.93,-95326.805,-72408.13,-41018.695,-7564.2266,27259.754,68824.375,92971.77,75093.83,37508.88,3062.8567,-25875.404,-49266.492,-67415.95,-80245.805,-87334.98,-88217.61,-82619.13,-70016.125,-52979.71,-38093.74,-26584.27,-12867.391,10481.002,50106.01,105486.16,159453.81,193767.17,191936.16,161821.1,128077.43,97287.5,72114.25,52914.84,39196.16,29991.066,24177.018,20708.316,18680.377,17445.984
7250.003,7118.029,7968.3765,10436.284,15442.852,24122.648,37718.38,57444.15,84152.44,117902.68,156544.6,193758.25,205812.89,171559.2,109765.6,51347.473,9801.272,-14182.298,-27062.68,-36391.184,-48591.836,-63668.027,-75855.01,-82524.4,-83725.8,-78991.24,-67518.27,-48729.85,-22345.037,12261.165,54868.734,101591.53,123752.2,95641.92,46415.426,4397.508,-34383.93,-69415.33,-93575.53,-105251.15,-107531.45,-100409.7,-80487.57,-43946.38,11867.403,77265.734,131026.91,162898.1,170757.97,150471.56,115680.83,83714.55,56872.48,36124.406,21635.568,13235.756,10924.466,14735.339,24632.049,40614.355,62846.74,91062.1,123927.87,158253.48,178380.56,171190.66,138827.67,83244.305,15734.987,-41706.594,-79856.59,-101672.11,-109712.445,-107057.53,-95291.555,-71517.03,-36816.457,929.9896,40627.76,86824.12,112141.42,89742.97,46242.82,8650.06,-21018.28,-43752.15,-60736.27,-72785.14,-80198.336,-82392.836,-78520.61,-67814.56,-52821.184,-39887.113,-29737.584,-16236.453,8438.726,51073.08,110908.56,169262.84,204867.56,199933.44,165280.16,128033.58,94674.22,67634.84,47054.523,32275.428,22236.586,15764.488,11795.596,9430.072,8026.0854
-1923.8102,-2123.6235,-1391.9812,934.9961,5813.9365,14392.396,27914.965,47595.625,74301.445,108016.07,146336.12,182475.48,191128.62,153414.28,92507.61,38911.273,3628.166,-14354.414,-22534.09,-28960.877,-39700.73,-54281.336,-66758.06,-74413.24,-77172.57,-74465.17,-65445.066,-49364.55,-25965.527,4981.915,43049.305,84807.36,102703.76,75320.41,32498.67,-1661.2507,-32397.76,-60178.56,-79796.35,-90387.58,-94028.83,-88429.375,-70035.414,-36517.76,14321.755,73798.766,122743.125,151012.69,154997.7,132835.78,98275.47,65559.31,37290.016,15048.306,-666.0907,-9727.337,-11922.881,-7222.413,4103.761,21613.004,44987.58,73594.12,105888.73,138918.23,159716.64,155973.12,128119.36,78372.66,17629.416,-33951.1,-68056.74,-87499.57,-94770.56,-91858.375,-80913.086,-61163.625,-33552.754,-4415.0366,26629.805,65643.555,90237.63,72654.11,34262.34,1340.237,-24556.121,-44401.457,-59302.477,-69783.87,-75767.25,-76699.75,-71806.65,-60202.965,-44629.125,-31908.465,-23337.531,-13104.151,6615.7593,43058.727,97523.35,154192.48,191602.75,189138.23,155876.52,119048.16,85725.336,58587.594,37888.336,23009.533,12922.675,6460.572,2540.9001,234.83202,-1135.3148
-2294.0012,-2491.5015,-1684.2019,828.4133,6052.9644,15192.412,29539.088,50325.305,78387.2,113604.15,153337.8,190254.75,198288.36,158934.9,96594.086,42107.03,6061.12,-12704.707,-21335.975,-27812.307,-38425.594,-52825.504,-65102.523,-72516.7,-75004.02,-72062.3,-62982.01,-47265.496,-24988.125,3763.1204,38478.14,75792.97,94979.87,71863.48,29150.963,-6264.7017,-38773.605,-68051.96,-88411.79,-98864.7,-101838.2,-95691.21,-76578.664,-41524.066,11745.542,74450.79,127110.086,159541.8,168037.97,145563.47,105820.43,68345.73,36202.95,11051.303,-6660.5254,-16891.453,-19505.17,-14501.054,-2128.927,17283.65,43549.273,76114.33,113325.516,151793.38,174648.7,167660.42,134567.78,79637.55,14374.323,-40672.25,-76905.07,-97072.07,-103790.43,-100208.57,-88938.1,-68376.375,-39516.758,-9182.256,22624.938,61328.473,81935.414,63799.508,30332.293,690.38934,-23301.832,-42249.42,-56884.902,-67466.66,-73735.14,-75034.38,-70550.26,-59353.33,-44096.742,-31503.023,-22775.516,-11816.47,9220.806,46928.15,102347.484,160157.52,198986.83,197137.67,163153.0,124968.35,90202.055,61752.848,39965.918,24250.83,13561.667,6688.349,2499.069,21.245825,-1453.4977
